0.21296,0.20209,0.20491,0,0,0,0,0,0,0,0,0,0,0,0
0.23438,0.23214,0.2325,0,0,0,0,0,0,0,0,0,0,0,0
0.067342,0.067389,0.067061,0,0,0,0,0,0,0,0,0,0,0,0
0.040713,0.038872,0.04061,0,0,0,0,0,0,0,0,0,0,0,0
0.045897,0.048338,0.047849,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
0.20488,0.2064,0.201,0,0,0,0,0,0,0,0,0,0,0,0
0.2332,0.23322,0.23315,0,0,0,0,0,0,0,0,0,0,0,0
0.067335,0.068226,0.067363,0,0,0,0,0,0,0,0,0,0,0,0
0.04082,0.041385,0.041,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
0.20075,0.20452,0.20712,0,0,0,0,0,0,0,0,0,0,0,0
0.23047,0.23114,0.23014,0,0,0,0,0,0,0,0,0,0,0,0
0.065899,0.067172,0.066024,0,0,0,0,0,0,0,0,0,0,0,0
0.038396,0.039563,0.038719,0,0,0,0,0,0,0,0,0,0,0,0
0.046615,0.04814,0.046998,0,0,0,0,0,0,0,0,0,0,0,0
0.042133,0.043515,0.04236,0,0,0,0,0,0,0,0,0,0,0,0
0.036131,0.037279,0.036343,0,0,0,0,0,0,0,0,0,0,0,0
0.03212,0.033652,0.032609,0,0,0,0,0,0,0,0,0,0,0,0
0.032423,0.033951,0.032919,0,0,0,0,0,0,0,0,0,0,0,0
0.032185,0.033561,0.032497,0,0,0,0,0,0,0,0,0,0,0,0
0.031921,0.033371,0.032412,0,0,0,0,0,0,0,0,0,0,0,0
0.031772,0.033321,0.032256,0,0,0,0,0,0,0,0,0,0,0,0
0.032394,0.033345,0.03252,0,0,0,0,0,0,0,0,0,0,0,0
0.031501,0.033266,0.032079,0,0,0,0,0,0,0,0,0,0,0,0
0.031896,0.033175,0.032607,0,0,0,0,0,0,0,0,0,0,0,0
0.032104,0.033125,0.032627,0,0,0,0,0,0,0,0,0,0,0,0
0.031747,0.032794,0.032099,0,0,0,0,0,0,0,0,0,0,0,0
0.031649,0.032774,0.032281,0,0,0,0,0,0,0,0,0,0,0,0
0.031828,0.033206,0.032363,0,0,0,0,0,0,0,0,0,0,0,0
0.03177,0.032466,0.032152,0,0,0,0,0,0,0,0,0,0,0,0
0.072996,0.074189,0.073848,0,0,0,0,0,0,0,0,0,0,0,0
0.033433,0.034117,0.033717,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
0.20518,0.2019,0.20705,0,0,0,0,0,0,0,0,0,0,0,0
0.22905,0.2315,0.23145,0,0,0,0,0,0,0,0,0,0,0,0
0.064954,0.065805,0.066594,0,0,0,0,0,0,0,0,0,0,0,0
0.038882,0.041346,0.039778,0,0,0,0,0,0,0,0,0,0,0,0
0.046825,0.047175,0.048352,0,0,0,0,0,0,0,0,0,0,0,0
0.041333,0.042093,0.043,0,0,0,0,0,0,0,0,0,0,0,0
0.035428,0.035861,0.036987,0,0,0,0,0,0,0,0,0,0,0,0
0.032553,0.032831,0.033653,0,0,0,0,0,0,0,0,0,0,0,0
0.032225,0.032702,0.033631,0,0,0,0,0,0,0,0,0,0,0,0
0.032184,0.032611,0.033605,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
0.20696,0.20484,0.20589,0,0,0,0,0,0,0,0,0,0,0,0
0.27412,0.27323,0.27418,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
